countryid,GDP_2020
272,201.08504488995516
273,81.60035186217846
274,90.3503952472316
275,1823.1181411348643
276,262.72260478474203
277,128.09378324539017
278,183.69215695616563
279,143.7485294815203
280,484.7634759533386
281,103.35257564567941
282,90.97342617380139
283,81.37273828056134
284,51.97165826244774
285,133.63190821553061
286,126.23892578249769
287,222.72615510227007
288,130.54324519599814
289,138.77097725286836
290,474.620030171112
291,178.86855284084004
292,251.44335880151203
293,191.2910065187426
294,58.22011155808802
295,140.10485400038064
296,166.44862886483196
297,115.8767572175776
298,460.5227068915742
299,1026.103281669579
300,874.3792326165657
301,172.09328410493325
302,377.0184544471844
303,215.35818089491718
304,402.9167500174659
305,859.0003186045914
306,140.2570841314421
307,56.955066048517956
308,159.76233423224693
309,177.09958869859807
310,32.161259312327175
311,41.72210011747894
312,129.19222549994154
313,90.86850720321384
314,96.38819374535893
315,200.88329689496535
316,201.7826276956216
317,37.724089439709076
318,91.3592144093226
319,84.64517294803679
320,146.36987268965748
321,71.89686690257977
322,86.11856997507401
323,67.83782155879702
324,6.756346288123403
325,164.91277394843627
326,69.6695971932943
327,42.688504611053354
328,128.15889648147606
329,123.59969268480275
330,96.42589401250716
331,37.097793363508615
332,41.467737006622094
333,26.686974772065923
334,64.1358820760239
335,59.416329607309905
337,94.31811090280246
338,53.16281394218293
339,35.357557233227915
340,52.210809314486276
341,47.76414111654625
342,77.7570353387736
343,217.18661772483668
344,50.66572617837782
345,58.70821701659486
346,46.11619138152845
347,205.39214253325233
348,79.61657636711843
349,76.1966867787866
350,139.07818237146748
351,89.43757093219094
352,56.19809641326318
353,118.53644017000951
354,448.8657089071388
355,200.0467712899511
356,30.79617511204783
2245,609.5631577134526
2246,479.9746839960443
2247,160.15342636689527
2248,88.09540636483321
2249,371.30585764401326
2250,96.68203747031515
2251,161.19685207365362
2252,136.94466559484587
2253,170.66143506555815
2254,172.39022036474833
2255,115.9172285658817
2256,150.5128025367059
2257,263.383790415246
2258,545.7361612254931
2259,122.15486777073156
2260,87.99740030083899
2261,72.69711675382067
2262,24.016175459201495
2263,41.12628536546536
2264,50.040428952256654
2204,114.97565340122596
2205,89.0726875160798
2206,1001.4619341888472
2207,62.65473772675153
2208,49.54300405095873
2209,161.13343147761137
2210,106.98867960286694
2211,107.43811599368694
2212,97.83341481085492
2213,39.19821869676254
2214,18.657184478880442
2215,31.91968251047308
2216,61.448871300311964
2217,32.640788229207445
2218,22.437087938348043
2219,39.5010134635321
2220,20.47562238998966
2221,19.404150384651267
2222,33.3858796843643
2223,16.8471273088527
2224,80.46610762396422
2225,14.143006552666462
2226,28.884498049450734
2227,21.49732483717244
2228,4.166506580216864
2229,5.255692285957092
2230,5.4220187464152385
2231,6.475666641959217
2232,5.715902030116196
2233,13.726858956658669
2234,13.284652384263179
2235,10.809747995068834
2236,12.219375584297175
2237,11.749084069999139
2238,9.228056625699995
2239,117.83058388338783
2240,370.1378419221954
2241,52.928987405535146
2242,8.718320596631916
2243,50.0386185761401
2244,36.20386349794632
1589,3699.146077957981
1590,244.53181248617864
1591,5317.5416468866315
1592,459.2708900323293
1593,412.0315189645468
1594,787.3613534129275
1595,330.1188621926378
1596,204.8130485762331
1597,666.2473390975069
1598,632.0917766517078
1599,603.4457427031214
1600,376.82420055699487
1601,895.5232428730895
1602,604.8211379075285
1603,743.7300432880819
1604,524.5920429704438
1605,881.2963028269111
1606,165.8968774477135
1607,191.27418334971185
1608,860.5199464147867
1609,554.8811130446155
1610,449.0501034509098
1611,202.57712258023906
1612,354.1602610506248
1613,1121.0663833013461
1614,306.37847575523546
1615,373.8275704390416
1616,339.5669966151693
1617,336.8932723810863
1618,485.2106885792019
1619,354.4160755345222
1620,208.90283510154998
1621,286.7912904929585
1622,109.53349933899533
1623,73.18913906449556
1624,72.8826074955041
1625,423.77833402795164
1626,450.1336160114777
1627,141.55108011469392
1628,68.73743262434206
1629,149.1136502379997
1630,146.45680701527303
1631,582.2380343583407
1632,461.6578445163346
1633,299.78416950494614
1634,604.3070232069233
1635,445.0614870732474
1636,522.1498690960825
1637,291.83922992590954
1638,792.2789062186494
1639,233.09152243217272
1640,107.83704901369303
1641,200.86988776558252
1642,176.48111402919756
1643,264.66807656054135
1644,65.40962113835162
1645,336.5424434426462
1646,788.9591093383062
1647,361.4089626359124
1648,214.43434285464897
1649,190.84373739719805
1650,185.7668991088453
1651,214.47547227066775
1652,244.3971633298688
1653,743.0461953539842
1654,457.5230230656878
1655,468.25397169041497
1656,319.39552530863085
1657,170.26109125333574
1658,82.46002580028316
1659,609.7925571935676
1660,795.8372703116333
1661,265.5176386689794
1662,332.8941003820863
1663,154.52944499210594
1664,288.2958107127128
1665,189.97622130977462
1666,215.84486121502695
1667,121.81613698164637
1668,143.0269304378034
1669,274.8244709229606
1670,356.34375837153567
1671,188.26598244735894
1672,380.2608131025865
1673,99.45256516641912
1674,64.88354026559803
1675,581.9518389031521
1676,321.6624224645214
1677,140.3401535557637
1678,411.14090541543413
1679,331.5264178005252
1680,168.90609522192167
1681,153.3206480379869
1682,121.8123645288542
1683,135.55489513972645
1684,130.95965442822612
1685,97.97609762580599
1686,99.91001227332661
1687,187.04925786860946
1688,55.623068768244536
1689,158.63264922440123
1690,162.50742269077483
1691,196.53759398348978
1692,165.55373297910165
1693,462.41512029163624
1694,483.67768699871743
1695,319.76652706851814
1696,743.8604983875683
1697,196.79498394868958
1698,41.75433899650455
1699,87.71291847820568
1700,34.14911441552488
1701,37.322435646583216
1702,19.928106989598483
1703,31.218154457374737
1704,29.038411977286327
1705,30.68815241361861
1706,11.792622550817208
1707,15.049967094499756
1708,26.438203302116637
1709,18.61496970567218
1710,84.50651020063331
1711,43.851029897314916
1712,18.7939076308433
1713,72.41144659658994
1714,21.276990957371588
1715,16.24158876222671
1716,8.549644661848609
1717,11.763775583751931
1718,11.558100231467519
1719,11.246817654243443
1720,14.998066690884281
1721,9.11530091062808
1722,8.314761753499027
1723,16.918202440517202
1724,14.404493721713926
1725,9.945960127605728
1726,9.998184912058612
1727,8.260533973430244
1728,499.2884088806204
1729,49.51966750158379
1730,285.5329463438266
1731,101.73707837913798
1732,321.5597608980212
1733,167.71163487562131
1734,62.80731840208364
1735,37.07655682749715
1736,39.53506115183049
1737,60.22276471405812
1738,40.79896472713941
1739,38.7685687707543
1740,145.57011831498775
1741,47.986315089656976
1742,55.2692246894999
1743,35.805467789282005
1744,89.0870812784769
2028,4235.370953859144
2029,3188.81160353753
2030,272.9651303071338
2031,435.8459806307205
2032,474.63684015550473
2033,147.46296129390444
2034,93.17048422625327
2035,287.28489184504235
2036,100.8149913609612
2037,484.9455288077163
2038,883.5468136783278
2039,236.1128731278119
2040,155.0227012139509
2041,164.53149447232036
2042,240.457395000593
2043,99.58898172303907
2044,67.60349105162275
2045,106.96082593812402
2046,386.8826820570006
2047,139.74146606625064
2048,529.2076636872595
2049,147.30190575463257
2050,407.5303062491322
2051,264.41395403929357
2052,211.9324832066939
2053,87.92040712090059
2054,207.9614395591938
2055,75.60287880567131
2056,142.3084094726607
2057,119.52565408631764
2058,135.5522581509032
2059,674.1131955663673
2060,369.04851761754355
2061,240.29849839530928
2062,70.48171518178977
2063,233.67374611338778
2064,193.87076324803812
2065,80.25132473021125
2066,229.3632063336307
2067,107.359036488387
2068,178.91138746404556
2069,411.5612557100964
2070,91.94333366216931
2071,327.2820272377179
2072,98.2893401264571
2073,92.34525820617662
2074,120.94555615829319
2075,98.57700262264267
2076,189.22652338607347
2077,252.37778084391002
2078,89.68302281482602
2079,92.00439915366871
2080,182.16396823195888
2081,71.73139700988467
2082,100.6405434277808
2083,126.04542594664021
2084,139.04416557473286
2085,457.81631548978254
2086,195.75001727098743
2087,133.16374624333508
2088,139.98208779700283
2089,157.16009068645076
2090,131.61501761849368
2091,87.93449690606212
2092,111.76731363424202
2093,63.496008921182685
2094,22.36490995107272
2095,735.3494053366168
2096,582.683895860836
2097,256.56366701011166
2098,215.8204381342094
2099,333.4976965551382
2100,343.7794740881125
2101,102.77825748378707
2102,40.67047644907907
2103,82.78804711881047
2104,33.88786531229254
2105,75.13943017599803
2106,93.03860530401349
2107,280.3874571870511
2108,127.6173152499103
2109,81.52498383259699
2110,153.80548889044297
2111,115.09419177476404
2112,103.48324081325462
2113,108.49225538289019
2114,31.788791301373752
2115,163.58776407779607
2116,71.71299178452168
2117,189.8124844181173
2118,261.59625940668917
2119,115.18535826960695
2120,108.44475582066416
2121,164.09093972827728
2122,139.42175660491216
2123,176.51886037216744
934,3802.8037354547737
935,1124.7879012700785
936,397.1712594354731
937,371.94764323901836
938,241.39289952249732
939,1439.464897690298
940,1701.1112122095683
941,1591.1955609650242
942,1027.5307273423136
943,1383.655003369384
944,2335.0225091907214
945,647.836620641962
946,4242.997045974772
947,466.6511178567303
948,361.8833202495153
949,429.0188146343848
950,1094.8060320781476
951,1023.8993465563029
952,684.4355835657154
953,324.68048455926026
954,374.68485909240286
955,932.9344114211998
956,1384.1089397861836
957,0.0
958,698.1492988232362
959,412.06583037495034
960,813.9032868028079
961,502.9274463113275
962,1194.756666444665
963,566.2094709392026
964,493.5409905910049
965,629.9820075239666
966,459.84332019478063
967,705.0054729839972
968,925.7487450275553
969,1283.6996746974198
970,774.8424533095011
971,502.3685889366427
972,808.1585946223488
973,548.2342243789818
974,746.834038077594
975,1133.157294005252
976,186.58317188556933
977,344.0314599459756
978,458.96682344363967
979,494.97795820137804
980,218.99951868629054
981,281.6741583350816
982,399.9037569824793
983,479.8207270956135
984,1001.1674197442353
985,1075.248200467087
986,560.3093554654055
987,424.90565975808346
988,1059.6249256819412
989,760.6874289457767
990,268.5939534104406
991,1375.290561440051
992,855.4902049507265
993,609.918101506482
994,1043.7906063151604
995,910.371028917827
996,514.7069235406744
997,960.6500486959485
998,1199.1918349673479
999,305.91099732717254
1000,346.8635032641664
1001,512.304134295978
1002,1040.0203220388742
1003,387.06968281643583
1004,421.7236556034382
1005,433.99317469960283
1006,264.4914205415799
1007,328.37924007896544
1008,74.84810414667811
1009,351.6232916325396
1010,248.90257782057844
1011,106.11565389744986
1012,272.44712933922636
1013,785.0646261087365
1014,274.0342735837982
1015,209.2228948261534
1016,208.21699829046634
1017,275.6193922809136
1018,279.2822837490845
1019,496.91650263534285
1020,373.70638330535076
1021,464.2121460617104
1022,624.656767466109
1023,262.109412609908
1024,362.9722671841229
1025,400.8406972191962
1026,568.832917592584
1027,313.37848839569017
1028,352.02451821786485
1029,211.2055858380755
1030,214.54137890338922
1031,219.55300148938065
1032,494.43756975110773
1033,887.7201401245012
1034,820.5922472616219
1035,470.09140979073015
1036,472.37085576487937
1037,280.0584257896905
1038,335.2508669108255
1039,485.45388520264703
1040,222.41309478936915
1041,182.96387502878142
1042,418.21304779110585
542,28206.307917887345
543,3572.93890290594
544,4145.656552789312
545,2396.529919284276
546,379.14670713314433
163,2767.128805980461
164,474.1741093774909
165,133.53475090608677
166,21.865306421170736
167,250.50040393200703
168,651.9218167483297
169,44.766532388392356
170,53.59369966953429
171,37.58698902626671
172,51.75000229034618
173,53.22870120540961
174,161.52395927831907
175,37.47340298265564
176,80.1761393277748
177,423.20642505158753
178,185.27698105782738
179,130.64908322319775
180,187.30202203970515
181,145.81417526239468
182,184.05976280960942
183,120.1097157060148
184,121.68533902763333
185,49.405984274573946
186,444.1369503638046
187,59.155583309633634
188,69.42095622397957
189,116.53666308258113
190,72.02466915253088
191,674.1006799779755
192,299.64105868485296
193,284.75286130951287
194,83.84112278554605
195,242.66687634645564
196,517.3184204800829
197,170.80757236659588
198,109.69137439356096
199,76.59223579557248
200,348.62963332119807
201,184.10415218119635
202,34.214657793557244
203,106.44081416390277
204,71.97010804573664
205,125.95703783830795
206,261.11221745550637
207,166.92246988609068
208,112.85386228532731
209,131.39011761613057
210,242.8269195504545
211,205.55507361593212
212,243.9462006558338
213,165.31724350954264
214,201.7197218833683
215,133.61980770177382
216,125.39585509242526
217,177.29834095689537
218,81.70576001933512
219,142.50060644297216
220,75.19065383780287
221,62.5045478554026
222,132.91476698709727
223,177.529684223258
224,87.82534298106741
225,163.68484225026455
226,36.37827153848913
227,66.51066502908317
228,74.74913267110779
229,77.74836742356872
230,122.07185696071348
231,48.36392552975695
232,128.55070836196035
233,26.547904105245276
234,38.36910120958762
235,93.30775910285399
236,82.29249113821939
237,56.598431219765985
238,138.56089578869273
239,287.27184899875897
240,70.57586159916845
241,94.37384319680173
242,211.1061206128002
243,157.77177536876934
244,55.00011155563063
245,99.52524833670975
246,59.196123166501486
247,29.61973309282827
248,197.41048034997954
249,21.499589048882928
250,31.146291358674876
251,10.917548531231056
252,84.43810080445596
253,75.70754720895461
254,90.22123361125293
255,107.54320334383348
256,283.0217848617891
257,73.39244820482894
258,127.95003032158809
259,90.17144705630176
260,95.08024707326216
261,87.21957699363365
262,62.847692264004635
263,154.69957696756816
264,56.13687653000927
265,39.77476218813233
266,35.906095709979425
267,68.50098295772813
268,253.30273819704098
8,10822.666621546594
9,683.6194358117749
10,547.7310103585813
11,431.96641405797493
12,1016.9998416917737
13,580.7466765333114
2265,2889.0601384277784
2266,433.0217698236637
2267,113.54117707299322
2268,116.25801439746472
2269,63.27032147724704
2270,434.41218436867786
2271,56.874717526547826
2272,47.142291441543215
2273,1059.1020577041556
2274,165.97386559088
2275,232.9378471606986
2276,255.8230478223924
2277,208.8851812176456
2278,149.18520173910008
2279,144.13506200579616
2280,35.13527532572243
2281,147.54532877133758
2282,104.47428164795444
2283,32.47401487614622
2284,920.5083938265144
2285,159.85332966327792
2286,124.03001608673351
2287,93.75434381280668
2288,23.680724435906715
2289,59.86856084037017
2290,117.76150368415098
2291,38.875675681743516
2292,27.718328528618823
2293,450.7620973343251
2294,71.8608577881031
2295,178.99735770817824
2296,95.68129196357802
2297,47.20106198249419
2298,76.54144469712925
2299,34.32256548068917
2300,151.9354393654085
2301,30.4655535124187
2302,55.018618382916316
2303,69.53838236097752
2304,12.70824430288698
2305,30.56980785446892
2306,11.379857385155619
2307,309.4219736892252
2308,64.05878506667172
2309,69.8541824276697
2310,50.18603357615468
2311,118.40155564272085
2312,124.53125927738499
2313,51.62427582215224
2314,50.59828361833872
2315,74.68931229237027
2316,215.65361932065827
2317,20.17118470983366
2318,119.57399157595884
2319,50.995241641980144
2320,34.035487433303416
2321,27.614784329333673
2322,21.424201154422946
2323,26.518805212084274
2324,9.556970185686106
2325,81.22812995204174
2326,3.0478207963110293
2327,80.01635618908831
2328,385.6222450456537
2329,143.55893112738943
2330,64.72550869733054
2331,92.4043101742576
2332,59.717640832967234
2333,46.85172519847516
2334,65.5589818213194
2335,91.89778719754433
2336,485.578319660578
2337,81.92231604523082
2338,619.264485570323
2339,72.6100636729062
2340,30.48064262749872
2341,46.562536126070135
2342,69.0013956920895
2343,28.91561148916769
2344,49.00353846951686
2345,59.72435550705282
2346,39.084200094095046
2347,16.466172295755488
2348,18.569525366333757
2349,54.57221829848849
1950,52.97872037572564
1951,13.419771084968607
1952,16.78650448240926
1953,11.060347352851357
1954,90.998779469046
1955,149.6478408191231
1956,10.04667346451549
1957,27.71687847506647
1958,26.98073561206616
1959,13.426837129474423
1960,20.96951611758343
1961,32.76067188633689
1962,62.33991000404403
1963,6.097794079903763
1964,26.351380462350296
1965,31.258493231429203
1966,47.00954523168887
1967,39.59587217437121
1968,16.1632306753265
1969,27.630173471731815
1970,25.205337525646527
1971,17.549369041954225
1972,16.030032436906517
1973,11.601632527542458
1974,25.109406168739053
1975,43.533761136075434
1976,5.406409248006271
1977,11.019909725802512
1978,11.278262818893916
1979,17.216399231810282
1980,16.34563340910125
1981,48.95814789783851
1982,34.86723590594722
1983,18.297989468298642
1984,29.014499532038478
1985,25.79699332357143
1986,6.601317228433012
1987,36.00440828377605
1988,29.694220900315962
1989,43.398544569777606
1990,23.644092778956356
1991,16.221608405942646
1992,7.778847505535423
1993,25.31659653734717
1994,28.173765740951783
1995,8.963073161210728
1996,16.619621386862242
1997,1.0226443527471738
1998,22.08212621254876
1999,3.032604700996082
2000,4.864356532150753
2001,6.6858267925542325
2002,12.502677402237849
2003,12.567123810027066
2004,11.20264496868953
2005,15.2093230240693
2006,5.379126110486557
2007,44.62668209016725
2008,1.1589124001925808
2009,13.914747219384306
2010,58.9085166490033
2011,19.396557302912353
2012,1.3763103600903117
2013,7.891850218481511
2014,6.636263011656752
2015,7.403423289513033
2016,1.5254199378227522
2017,0.1349911761189839
2018,1.5941387061080574
2019,6.215906711496075
2020,3.315192955867171
2021,65.23659905789587
2022,49.90077608667977
2023,53.18444818929247
2024,20.890481340827137
2025,68.71121531487285
2026,27.368945656200157
2027,25.91337692161588
1827,3888.1096127755227
1828,481.9721152628159
1829,289.2165468741604
1830,386.39397539195136
1831,248.4335868476151
1832,145.5898505994729
1833,127.81372112767083
1834,169.14590408761975
1835,190.66159747964537
1836,753.4660867730852
1837,664.4646753689369
1838,438.03744335798706
1839,360.2074144895623
1840,228.42303904806906
1841,261.9870828721077
1842,410.20130264712236
1843,315.3950669543228
1844,443.89724108475264
1845,663.3918363787282
1846,109.04588001635535
1847,87.4736945639206
1848,131.2147429868708
1849,89.3253230585395
1850,286.54289257082496
1851,571.4200283296219
1852,194.23512829640978
1853,106.3471686616862
1854,295.1026066434404
1855,94.01591678638952
1856,158.82321523262976
1857,126.95854200592184
1858,153.10943462185102
1859,245.1721519786862
1860,170.122407353927
1861,144.01633758658394
1862,201.96261618003268
1863,51.36968849340682
1864,124.57939997106008
1865,60.72330487482485
1866,181.5233797091767
1867,96.06384756998759
1868,89.77363483721696
1869,65.21833021927392
1870,431.84192464746224
1871,158.6753766112993
1872,74.92251652899732
1873,128.2785822793295
1874,63.3309561552001
1875,102.89368726703702
1876,168.35414409095557
1877,80.96320086434692
1878,108.02395046551449
1879,271.704710425684
1880,280.9953993897577
1881,184.0125059578582
1882,246.56252313698113
1883,78.83105018757338
1884,278.10639625493195
1885,173.64159934638917
1886,142.4656739166498
1887,150.77916220221235
1888,203.74374320818
1889,59.69182269223814
1890,95.45989747787725
1891,62.811093826360946
1892,33.02904942771562
1893,266.45657997041735
1894,157.90092115012789
1895,47.84715945651232
1896,72.65388893215874
1897,135.398603320038
1898,131.80975955553308
1899,147.68846368343515
1900,148.52745552038186
1901,158.95746657496107
1902,67.79990075327008
1903,114.35408536921433
1904,146.9209196520664
1905,154.74801980364478
1906,99.32043390290882
1907,46.0107333235085
1908,33.09230336779065
1909,149.27319018850156
1910,18.794729433909527
1911,307.34576640850366
1912,161.84110902612116
1913,95.19981560470099
1914,271.75937478531176
1915,243.7819130088307
1916,157.9717969116206
1917,114.95556775316227
1918,111.43809594795167
1919,67.33165161072363
1920,240.71065816008377
1921,59.64995668395075
1922,87.42167607561909
1923,105.96174059040186
1924,56.27784768362509
1925,104.04099709281944
1926,98.54737742194774
1927,129.97853347371432
1928,26.995492540502056
1929,123.5087096734607
1930,83.05472936873046
1931,236.27736601711214
1932,115.95339107254989
1933,194.43339363063325
1934,75.680510366928
1935,67.41392304859158
1936,28.81881263832303
1937,20.797550071418918
1938,82.63012892768324
1939,61.89043673795869
1940,37.992682822392375
1941,50.82297773081391
1942,136.61240233141598
1943,166.6347395281299
1944,133.5187475903764
1945,95.1556260266106
1946,75.18490625318464
1947,76.12778181387777
1948,138.57880895161523
1949,80.08165232987835
624,3037.357539557754
625,3383.699390034683
626,3206.580720187672
627,483.52330367812044
628,449.31361916721744
629,586.3222986300569
630,2307.5317435671072
631,1109.507123902176
632,1436.5183763817452
633,356.6572626656831
634,547.9516098077056
635,4621.133140797769
636,1906.721724167747
637,670.4112201550442
638,1174.2582714937867
639,1243.414681765964
641,984.5832609462915
642,715.1461327388461
643,436.11366469081497
644,243.11577323413894
645,324.46686143448693
646,2264.690949934086
647,821.6561269912839
648,1417.554963949546
649,973.1264432661039
650,638.668874223085
651,1097.4765452645065
652,1011.7463089707537
653,933.6673539094771
654,1867.8406375890424
655,796.6735150132781
656,983.4193747029578
657,581.8490080378317
658,322.81799453738165
659,2089.4972866247767
660,455.74566049380695
661,2171.6431513296848
662,1338.560515110779
663,995.7729802284936
664,78.02305497953999
665,1239.4037879177881
666,497.36323382176744
667,396.93387156740437
668,277.4452992021519
669,519.5579962523932
670,1327.529772578149
671,802.272023264009
672,606.6321209191916
673,36.019249189776154
674,454.5855900260209
675,231.311767310977
676,149.60216088586813
677,389.1301025498938
678,359.7358613155493
679,367.6110784051912
680,21.855708711175225
682,1094.7295667679664
683,431.3273497602601
684,162.65944497131073
685,452.5936591148282
686,360.2247030055335
687,1383.562066507631
688,625.8269954042205
689,380.0826853340737
690,578.3064411865222
691,239.2931005278236
692,201.9780968695761
693,289.2108027516933
694,135.46004557811062
695,122.59953121199698
696,134.70690542142094
697,278.6905175085076
1559,8944.824642068132
1560,1032.0216403163172
1561,1085.0167439049228
1562,238.6530308128735
1563,608.846239016403
1564,353.0543622532065
1565,540.7811153513052
1566,629.5232871141009
1567,425.83623286020094
1568,635.8664520953749
1569,1657.6465180948608
1570,483.37309514233164
1571,88.64762679632452
1572,286.2013499799057
1573,349.7849870288696
1574,323.43095482488565
1575,417.5152942596863
1576,488.3570870749616
1577,283.22433240645745
1578,316.966983574996
1579,150.74946507310753
1580,123.39910687196428
1581,264.8203153298334
1582,187.17345159305228
1583,254.41874076993128
1584,296.13495767323207
1585,2125.7681967546005
1586,931.2401543483234
1587,1023.9730996847716
1588,455.54053692506665
