县编号,0-0.1 负荷密度 出现次数,0-0.1 负荷密度 总和,0.1-1 负荷密度 出现次数,0.1-1 负荷密度 总和,1-6 负荷密度 出现次数,1-6 负荷密度 总和,6-15 负荷密度 出现次数,6-15 负荷密度 总和,15-30 负荷密度 出现次数,15-30 负荷密度 总和,大于30 负荷密度 出现次数,大于30 负荷密度 总和,大于80 负荷密度 出现次数,大于80 负荷密度 总和
808,6,0.0,0,0.0,514,2062.498520870634,130,1024.749215422285,24,617.2143324407377,34,1542.390526730717,12,1244.6167444070725
809,0,0.0,10,8.92349168499079,36,92.86935039322869,8,53.27092989911605,18,393.5007415665108,0,0.0,0,0.0
810,54,0.0,40,38.048157592423365,266,598.8030969522829,0,0.0,0,0.0,0,0.0,0,0.0
811,50,0.0,0,0.0,454,1337.2329787307317,70,510.6934412098546,2,37.5149859217173,0,0.0,0,0.0
812,30,0.0,26,25.26725196902352,366,798.5636877514007,10,114.56896629132586,0,0.0,0,0.0,0,0.0
813,0,0.0,0,0.0,310,891.1199933663206,12,73.91080878691872,34,635.93723051155,4,132.91046643108456,0,0.0
814,74,0.0,0,0.0,2,3.888157961092219,26,315.9406295390899,2,33.06699113982076,4,157.0313430804783,0,0.0
815,0,0.0,98,90.45075130892445,512,718.7339086540925,8,95.1219917255177,52,1125.3736717618312,14,711.5825199639937,0,0.0
816,0,0.0,82,79.97170647002382,539,760.0494530925846,63,447.02165516395837,0,0.0,0,0.0,0,0.0
817,0,0.0,175,155.2088440101271,257,499.42931460416196,0,0.0,0,0.0,0,0.0,0,0.0
818,142,0.0,0,0.0,31,149.76105010379837,125,1030.1989633813591,30,587.1561986026088,40,1863.7499451470962,28,6632.722443763676
819,0,0.0,768,538.9361059248487,132,155.42046861137223,0,0.0,0,0.0,0,0.0,0,0.0
820,0,0.0,704,307.1512647045066,16,17.32394844205285,0,0.0,0,0.0,0,0.0,0,0.0
821,0,0.0,1044,306.6068446375664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
822,0,0.0,756,224.02134466966808,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
823,2,0.0,322,105.69140043658774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
824,0,0.0,540,155.89108106037736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
825,0,0.0,856,430.610022240815,8,10.816587922458101,0,0.0,0,0.0,0,0.0,0,0.0
826,4,0.0,894,318.87791623963585,2,2.1305568780075728,0,0.0,0,0.0,0,0.0,0,0.0
827,0,0.0,1332,517.9201217612937,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
828,0,0.0,1152,460.98031625019814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
829,0,0.0,250,175.52580770440784,598,1460.160528690397,16,104.7675328976466,0,0.0,0,0.0,0,0.0
830,0,0.0,962,528.2419410230092,10,13.007327786637376,0,0.0,0,0.0,0,0.0,0,0.0
831,0,0.0,287,271.50753937441755,465,856.4710522566661,4,25.526918725027375,0,0.0,0,0.0,0,0.0
832,0,0.0,303,241.26949007732856,525,708.6052237377755,0,0.0,0,0.0,0,0.0,0,0.0
833,0,0.0,665,448.75080224479717,163,184.3541676565504,0,0.0,0,0.0,0,0.0,0,0.0
834,0,0.0,610,364.0645869712094,218,250.4772269127207,0,0.0,0,0.0,0,0.0,0,0.0
835,0,0.0,852,631.5433719452137,156,245.27080851121292,0,0.0,0,0.0,0,0.0,0,0.0
836,140,0.0,54,21.549470374600453,310,546.0659955551539,0,0.0,0,0.0,0,0.0,0,0.0
837,156,0.0,92,81.96401186049282,220,348.0425662685617,0,0.0,0,0.0,0,0.0,0,0.0
838,0,0.0,610,327.31035994518425,110,201.63597227589628,0,0.0,0,0.0,0,0.0,0,0.0
839,0,0.0,458,163.8020029428856,46,83.27481622097044,0,0.0,0,0.0,0,0.0,0,0.0
840,0,0.0,370,132.58896808712203,26,40.62446069713349,0,0.0,0,0.0,0,0.0,0,0.0
841,0,0.0,248,100.02662227179214,112,199.52637330790856,0,0.0,0,0.0,0,0.0,0,0.0
842,10,0.0,106,65.33950263236633,100,192.254753549838,0,0.0,0,0.0,0,0.0,0,0.0
843,12,0.0,156,82.29799278725199,444,674.2289121040478,0,0.0,0,0.0,0,0.0,0,0.0
844,50,0.0,4,1.4572503748710117,306,668.2029510249658,0,0.0,0,0.0,0,0.0,0,0.0
845,0,0.0,34,30.97639731503571,108,188.11810598116188,2,14.42452252476854,0,0.0,0,0.0,0,0.0
846,0,0.0,168,95.08577402638188,442,886.3142988326672,16,158.6176204341646,14,269.18366261063375,8,464.87688517993456,0,0.0
847,0,0.0,366,220.2758534866406,318,524.5209854200035,32,259.26412568826794,24,454.6874895921757,8,502.5405010145132,8,1015.1851613990298
848,0,0.0,148,81.73747710653498,68,76.00149192024068,0,0.0,0,0.0,0,0.0,0,0.0
849,0,0.0,430,262.21011054164785,218,235.8177051002304,0,0.0,0,0.0,0,0.0,0,0.0
850,0,0.0,106,24.65864312216498,54,155.94803633192828,8,61.35574708255456,6,116.50008159414602,6,273.9723186725818,0,0.0
851,0,0.0,1044,194.33673704167174,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
852,0,0.0,622,394.11559831877605,62,104.3063559757559,0,0.0,0,0.0,0,0.0,0,0.0
853,0,0.0,474,347.62202425954393,458,685.8622268348097,74,579.0100346079768,2,31.719635416511096,0,0.0,0,0.0
854,0,0.0,286,124.50463630115493,2,2.385372917316358,0,0.0,0,0.0,0,0.0,0,0.0
855,0,0.0,70,51.74395748370033,160,332.6319911693093,4,54.066813153279384,8,150.19541575237412,10,329.3595899984839,0,0.0
856,2,0.0,204,129.0870753235386,74,154.36187081553035,2,28.223695812061358,2,35.95225794665343,4,138.55165885098307,0,0.0
857,2,0.0,1186,300.4551091916562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
858,2,0.0,1508,285.8277340027088,2,2.4292618184704873,0,0.0,0,0.0,0,0.0,0,0.0
859,0,0.0,528,217.50862785858786,84,169.68549904189518,0,0.0,0,0.0,0,0.0,0,0.0
860,0,0.0,224,144.42899285111895,64,137.6177325065252,0,0.0,0,0.0,0,0.0,0,0.0
861,0,0.0,90,31.414268431458737,126,266.93987554662397,0,0.0,0,0.0,0,0.0,0,0.0
862,0,0.0,686,198.71958293132613,34,36.13510046069035,0,0.0,0,0.0,0,0.0,0,0.0
863,0,0.0,156,75.72547964501611,60,64.68259645580089,0,0.0,0,0.0,0,0.0,0,0.0
864,0,0.0,468,138.7916259734817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
865,2,0.0,378,243.147488418655,16,20.478325084469102,0,0.0,0,0.0,0,0.0,0,0.0
866,0,0.0,98,60.42576744965038,464,1303.406377340563,14,93.50280335965596,0,0.0,0,0.0,0,0.0
867,0,0.0,123,91.3911642455091,341,592.4715775141894,4,26.297828006097458,0,0.0,0,0.0,0,0.0
869,0,0.0,246,191.15112487361336,46,56.61755089017328,30,316.2642401618614,2,48.93005437248775,0,0.0,0,0.0
870,0,0.0,706,469.3005235531201,158,192.3706424479347,0,0.0,0,0.0,0,0.0,0,0.0
871,0,0.0,100,43.92945448308433,4,21.928353911461762,4,27.657427942665414,0,0.0,0,0.0,0,0.0
872,0,0.0,966,411.1068461940853,4,21.548973785126215,2,13.377390719637667,0,0.0,0,0.0,0,0.0
873,0,0.0,896,465.8527643653698,4,4.969367715429961,0,0.0,0,0.0,0,0.0,0,0.0
874,0,0.0,408,291.5414900630446,60,69.68143543323694,0,0.0,0,0.0,0,0.0,0,0.0
875,0,0.0,488,233.89452419855854,52,55.00743218295923,0,0.0,0,0.0,0,0.0,0,0.0
876,0,0.0,714,244.3690705354587,6,6.573591636499055,0,0.0,0,0.0,0,0.0,0,0.0
877,0,0.0,756,219.20240249384779,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
878,0,0.0,392,298.1722920932544,76,93.67599597277255,0,0.0,0,0.0,0,0.0,0,0.0
879,2,0.0,466,222.4554597593481,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
880,0,0.0,490,257.45284703378627,14,16.064126525723125,0,0.0,0,0.0,0,0.0,0,0.0
881,0,0.0,1332,375.7382943507612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
882,0,0.0,1008,510.9798755506976,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
883,0,0.0,1080,394.57319974815863,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
884,4,0.0,860,350.82461223331376,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
885,0,0.0,828,327.1454096107739,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
886,2,0.0,538,170.13144648551588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
887,2,0.0,824,370.0390549825295,2,2.5361177623600666,0,0.0,0,0.0,0,0.0,0,0.0
888,0,0.0,390,212.38097940096537,130,433.69979059185584,54,469.32828078480077,2,31.559486140852897,0,0.0,0,0.0
889,0,0.0,132,59.83243266952019,48,101.46053589815486,0,0.0,0,0.0,0,0.0,0,0.0
890,0,0.0,895,453.3045887558431,149,380.255398586251,0,0.0,0,0.0,0,0.0,0,0.0
891,0,0.0,828,310.24789240488724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
892,0,0.0,392,180.85374400187132,40,113.25881297915444,0,0.0,0,0.0,0,0.0,0,0.0
893,0,0.0,282,179.60232811857674,78,117.05568339972756,0,0.0,0,0.0,0,0.0,0,0.0
894,0,0.0,972,288.90172250419556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
895,0,0.0,792,399.6734891232709,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
896,0,0.0,1044,330.57997356298495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
897,0,0.0,612,215.86726711722787,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
898,0,0.0,798,301.2969929429197,30,33.26355024174263,0,0.0,0,0.0,0,0.0,0,0.0
899,0,0.0,684,239.8714984449229,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
900,0,0.0,396,143.53253718937904,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
901,0,0.0,634,404.24964379772496,194,227.1655136096583,0,0.0,0,0.0,0,0.0,0,0.0
902,0,0.0,538,233.06841524268242,74,81.8755342098464,0,0.0,0,0.0,0,0.0,0,0.0
903,0,0.0,540,238.80659737731713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
904,0,0.0,502,293.60467263458133,2,2.966237320806621,0,0.0,0,0.0,0,0.0,0,0.0
905,0,0.0,648,233.84085743254653,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
906,0,0.0,468,115.25906668981516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
907,0,0.0,504,93.56329189308951,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
908,0,0.0,310,261.8067866580291,626,772.9429442685264,0,0.0,0,0.0,0,0.0,0,0.0
909,0,0.0,132,92.22518449292744,336,539.4556283944474,0,0.0,0,0.0,0,0.0,0,0.0
910,0,0.0,668,384.2943625395013,88,103.92640482983572,0,0.0,0,0.0,0,0.0,0,0.0
911,0,0.0,404,252.2212016659141,352,429.4537221355098,0,0.0,0,0.0,0,0.0,0,0.0
912,0,0.0,530,202.0034337987868,10,11.7003076250008,0,0.0,0,0.0,0,0.0,0,0.0
913,2,0.0,610,193.39731505663548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
914,0,0.0,646,270.2805181265853,2,2.196027132992201,0,0.0,0,0.0,0,0.0,0,0.0
915,0,0.0,378,184.21590771564343,162,213.74717712142686,0,0.0,0,0.0,0,0.0,0,0.0
916,0,0.0,718,173.55861623511979,2,2.27490945485682,0,0.0,0,0.0,0,0.0,0,0.0
917,0,0.0,636,194.99084067961667,84,95.67119416809439,0,0.0,0,0.0,0,0.0,0,0.0
918,0,0.0,342,171.01987696404174,18,21.351854846851964,0,0.0,0,0.0,0,0.0,0,0.0
919,0,0.0,354,105.77514274841684,6,7.979953278110876,0,0.0,0,0.0,0,0.0,0,0.0
920,0,0.0,416,273.16170857807447,14,18.618902394991522,2,17.958033144220877,0,0.0,0,0.0,0,0.0
921,0,0.0,432,140.55845244664062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
922,0,0.0,14,9.129541001609548,58,195.07987569223621,0,0.0,0,0.0,0,0.0,0,0.0
923,0,0.0,689,397.5891449905635,99,234.93126009744597,4,33.75981027406756,0,0.0,0,0.0,0,0.0
924,0,0.0,424,305.7282751433448,44,53.72341114286451,0,0.0,0,0.0,0,0.0,0,0.0
925,0,0.0,600,310.2867274609942,12,12.266244994672213,0,0.0,0,0.0,0,0.0,0,0.0
926,0,0.0,750,304.8988968939689,6,18.32273606109787,0,0.0,0,0.0,0,0.0,0,0.0
927,0,0.0,180,98.7246891329533,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
928,0,0.0,540,250.4863953811241,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
929,0,0.0,828,337.2900423061142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
930,0,0.0,1314,366.3211827538278,54,152.59554341198682,0,0.0,0,0.0,0,0.0,0,0.0
931,0,0.0,356,227.85552542550258,4,4.414386626942255,0,0.0,0,0.0,0,0.0,0,0.0
932,0,0.0,972,175.05106748982112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
933,0,0.0,684,231.54933438340038,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
934,0,0.0,12,9.2463684587517,590,1462.3247827688358,74,723.7746688442066,26,534.6053300673847,18,1019.5983755193599,0,0.0
935,0,0.0,188,145.37684272043893,138,310.6742890995389,70,661.3696110171998,0,0.0,0,0.0,0,0.0
936,0,0.0,112,94.23054099604381,212,307.2185929603292,0,0.0,0,0.0,0,0.0,0,0.0
937,0,0.0,338,263.61917853131,58,94.51908050207689,0,0.0,0,0.0,0,0.0,0,0.0
938,0,0.0,432,228.08805713490804,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
939,0,0.0,14,10.36201682717968,632,1382.125876786137,2,13.844278187515936,0,0.0,0,0.0,0,0.0
940,90,0.0,0,0.0,198,677.0199672138863,88,686.6576585996658,20,357.0192529271204,0,0.0,0,0.0
941,14,0.0,32,29.576731458424497,448,1251.6962362464315,46,321.0005691509333,0,0.0,0,0.0,0,0.0
942,108,0.0,62,39.744735339782956,477,974.8429652751627,1,6.002384309066808,0,0.0,0,0.0,0,0.0
943,0,0.0,806,689.0261553672883,454,660.3903132291646,0,0.0,0,0.0,0,0.0,0,0.0
944,160,0.0,0,0.0,436,1905.9023780416092,52,503.37951551553743,0,0.0,0,0.0,0,0.0
945,0,0.0,216,157.699882813753,324,470.5126336900871,0,0.0,0,0.0,0,0.0,0,0.0
946,0,0.0,28,23.81849710447013,876,2594.8417471261428,176,1539.544459706051,0,0.0,0,0.0,0,0.0
947,0,0.0,4,2.9752557239821043,170,404.37009921335795,6,43.095159740754426,0,0.0,0,0.0,0,0.0
948,0,0.0,236,171.2439188397274,124,173.93577164137656,0,0.0,0,0.0,0,0.0,0,0.0
949,0,0.0,596,330.6446339249185,52,103.69949319391958,0,0.0,0,0.0,0,0.0,0,0.0
950,0,0.0,602,369.97494408837576,478,836.2995921097804,0,0.0,0,0.0,0,0.0,0,0.0
951,0,0.0,146,75.2794611399129,354,1011.571126364762,4,24.64061669874347,0,0.0,0,0.0,0,0.0
952,458,0.0,580,317.7914829277579,186,321.8752717231098,0,0.0,0,0.0,0,0.0,0,0.0
953,90,0.0,384,258.31256860845065,30,44.41208167388681,0,0.0,0,0.0,0,0.0,0,0.0
954,0,0.0,374,272.5584588646504,58,76.16558923699256,0,0.0,0,0.0,0,0.0,0,0.0
955,18,0.0,66,53.0030723731088,384,840.267680911715,0,0.0,0,0.0,0,0.0,0,0.0
956,298,0.0,398,253.61146136506912,192,508.38985885921505,42,445.9295226711713,6,96.89386037045014,0,0.0,0,0.0
957,36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
958,122,0.0,14,11.919747425305825,184,601.6744581671701,4,36.65978465125378,0,0.0,0,0.0,0,0.0
959,4,0.0,636,385.45055855467524,8,14.326111578360692,0,0.0,0,0.0,0,0.0,0,0.0
960,60,0.0,43,37.406811778984036,473,738.4050526262095,0,0.0,0,0.0,0,0.0,0,0.0
961,208,0.0,50,36.0495309799702,244,419.6842734349082,2,12.317867090120743,0,0.0,0,0.0,0,0.0
962,0,0.0,164,97.99713013697234,408,985.5246055393678,4,41.860427191856346,0,0.0,0,0.0,0,0.0
963,4,0.0,595,270.39495778955666,157,264.37146765334455,0,0.0,0,0.0,0,0.0,0,0.0
964,16,0.0,532,293.17376871006786,136,185.96869223256417,0,0.0,0,0.0,0,0.0,0,0.0
965,62,0.0,328,263.82196139756235,98,234.44774126215646,16,118.74733803350685,0,0.0,0,0.0,0,0.0
966,0,0.0,564,316.24782403753085,120,142.65272465421725,0,0.0,0,0.0,0,0.0,0,0.0
967,0,0.0,168,147.71639026084713,178,452.2977638991779,14,96.47889824390779,0,0.0,0,0.0,0,0.0
968,0,0.0,61,54.40148550017955,551,854.2006836959667,0,0.0,0,0.0,0,0.0,0,0.0
969,0,0.0,70,52.297554762576894,680,1222.5400088842653,6,36.735348260272715,0,0.0,0,0.0,0,0.0
970,140,0.0,207,179.38271450321636,409,568.7941120683913,0,0.0,0,0.0,0,0.0,0,0.0
971,0,0.0,596,383.0776444502995,88,119.59426319446335,0,0.0,0,0.0,0,0.0,0,0.0
972,0,0.0,136,128.73353158805747,440,679.7709314747791,0,0.0,0,0.0,0,0.0,0,0.0
973,104,0.0,443,363.7787826702122,137,171.1918555518271,0,0.0,0,0.0,0,0.0,0,0.0
974,0,0.0,16,12.52414829315024,344,780.0138676086626,0,0.0,0,0.0,0,0.0,0,0.0
975,0,0.0,56,48.068644132543426,520,1192.007279505931,0,0.0,0,0.0,0,0.0,0,0.0
976,0,0.0,180,147.00572712012413,36,55.54119736075972,0,0.0,0,0.0,0,0.0,0,0.0
977,0,0.0,203,186.00432832903363,121,185.92411967177082,0,0.0,0,0.0,0,0.0,0,0.0
978,0,0.0,142,132.8620614255446,218,353.4989547546792,0,0.0,0,0.0,0,0.0,0,0.0
979,0,0.0,24,19.89061867610554,372,494.6918310651355,0,0.0,0,0.0,0,0.0,0,0.0
980,0,0.0,214,112.62623988645547,74,115.88411180711182,0,0.0,0,0.0,0,0.0,0,0.0
981,0,0.0,58,43.09493161710933,230,248.27947770473685,0,0.0,0,0.0,0,0.0,0,0.0
982,0,0.0,94,51.003591857428084,194,367.2520506478413,0,0.0,0,0.0,0,0.0,0,0.0
983,0,0.0,2,1.9703053259807972,250,500.829159441706,0,0.0,0,0.0,0,0.0,0,0.0
984,0,0.0,190,102.33335807018119,458,963.5309158009371,0,0.0,0,0.0,0,0.0,0,0.0
985,0,0.0,498,394.5550841684229,168,530.9881781258282,18,163.75646825668753,0,0.0,0,0.0,0,0.0
986,0,0.0,100,92.87766834111125,296,484.96447128071264,0,0.0,0,0.0,0,0.0,0,0.0
987,0,0.0,72,54.65433901478622,288,380.18232294394005,0,0.0,0,0.0,0,0.0,0,0.0
988,0,0.0,150,87.2796634614311,606,1002.4981329728959,0,0.0,0,0.0,0,0.0,0,0.0
989,0,0.0,210,177.24975027358303,294,594.8141214428942,0,0.0,0,0.0,0,0.0,0,0.0
990,108,0.0,0,0.0,20,63.1839300445138,12,124.19099895735393,4,65.87603588324772,0,0.0,0,0.0
991,12,0.0,102,61.88324819210827,522,1126.5062187567576,12,119.55888760336674,0,0.0,0,0.0,0,0.0
992,274,0.0,42,33.99768705242925,252,717.157990750589,8,69.04379813855128,0,0.0,0,0.0,0,0.0
993,8,0.0,236,165.02970135417877,332,423.37615406979654,0,0.0,0,0.0,0,0.0,0,0.0
994,88,0.0,56,51.70981720055228,464,1018.6512699050331,4,35.98518492431474,0,0.0,0,0.0,0,0.0
995,0,0.0,158,131.27362976030872,488,802.1068590079933,2,12.711204142839525,0,0.0,0,0.0,0,0.0
996,0,0.0,494,290.96312661262937,154,246.61105347114628,0,0.0,0,0.0,0,0.0,0,0.0
997,0,0.0,516,344.81970797358287,274,605.4236687294542,2,12.319370657290747,0,0.0,0,0.0,0,0.0
998,0,0.0,420,318.0675114457641,192,665.1841322269956,36,314.50162316547903,0,0.0,0,0.0,0,0.0
999,0,0.0,562,306.01726087062957,14,15.481451272867458,0,0.0,0,0.0,0,0.0,0,0.0
1000,0,0.0,363,308.9434656221674,69,77.07162775878224,0,0.0,0,0.0,0,0.0,0,0.0
1001,0,0.0,896,521.7050927615263,4,4.881404901598252,0,0.0,0,0.0,0,0.0,0,0.0
1002,0,0.0,566,432.0421542692737,128,505.62209044641565,26,200.31417313939036,0,0.0,0,0.0,0,0.0
1003,0,0.0,624,338.4529017044939,24,75.8885143066434,0,0.0,0,0.0,0,0.0,0,0.0
1004,0,0.0,670,369.85293809829557,50,75.91286050223084,0,0.0,0,0.0,0,0.0,0,0.0
1005,0,0.0,404,208.75399430404195,100,256.5748386004,0,0.0,0,0.0,0,0.0,0,0.0
1006,0,0.0,572,267.9016635700282,4,6.583391495072574,0,0.0,0,0.0,0,0.0,0,0.0
1007,0,0.0,266,202.42198836070867,94,156.94403750809045,0,0.0,0,0.0,0,0.0,0,0.0
1008,2,0.0,36,15.123730998425719,34,55.3175907769254,0,0.0,0,0.0,0,0.0,0,0.0
1009,0,0.0,518,299.23030045112785,22,31.612438370104933,0,0.0,0,0.0,0,0.0,0,0.0
1010,2,0.0,312,216.08100161190112,10,15.096905075766127,0,0.0,0,0.0,0,0.0,0,0.0
1011,0,0.0,142,95.38539020452401,2,2.4178390878098983,0,0.0,0,0.0,0,0.0,0,0.0
1012,0,0.0,348,241.1560157593526,12,17.99965523661409,0,0.0,0,0.0,0,0.0,0,0.0
1013,0,0.0,276,240.36341316557784,372,526.8290209314557,0,0.0,0,0.0,0,0.0,0,0.0
1014,0,0.0,370,227.1196968086789,26,34.88908428013694,0,0.0,0,0.0,0,0.0,0,0.0
1015,0,0.0,280,190.32884627048622,8,10.762887227580384,0,0.0,0,0.0,0,0.0,0,0.0
1016,0,0.0,160,114.12115715021733,56,83.69704666481053,0,0.0,0,0.0,0,0.0,0,0.0
1017,0,0.0,348,239.14556037982524,12,16.57989862427648,0,0.0,0,0.0,0,0.0,0,0.0
1018,0,0.0,236,208.5809282693253,52,61.87150222528907,0,0.0,0,0.0,0,0.0,0,0.0
1019,0,0.0,220,181.90678192195594,212,311.91799689861796,0,0.0,0,0.0,0,0.0,0,0.0
1020,2,0.0,118,99.2610541699595,240,279.0774374698568,0,0.0,0,0.0,0,0.0,0,0.0
1021,0,0.0,384,322.39022313732147,120,148.21193507126884,0,0.0,0,0.0,0,0.0,0,0.0
1022,0,0.0,16,14.580305815069739,416,602.1862889307725,0,0.0,0,0.0,0,0.0,0,0.0
1023,0,0.0,124,112.72798595143338,128,149.55443697727765,0,0.0,0,0.0,0,0.0,0,0.0
1024,0,0.0,342,283.7404684467041,54,75.73503211137322,0,0.0,0,0.0,0,0.0,0,0.0
1025,0,0.0,146,112.13262324964217,178,277.9140553993734,0,0.0,0,0.0,0,0.0,0,0.0
1026,0,0.0,150,103.33660192604431,318,452.09616099896436,0,0.0,0,0.0,0,0.0,0,0.0
1027,0,0.0,50,28.125594514715146,202,267.0619610672634,0,0.0,0,0.0,0,0.0,0,0.0
1028,0,0.0,414,215.89769081997514,90,116.40544557845138,0,0.0,0,0.0,0,0.0,0,0.0
1029,0,0.0,350,185.07660548573858,10,11.509528651829669,0,0.0,0,0.0,0,0.0,0,0.0
1030,164,0.0,448,196.79729761141058,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1031,10,0.0,560,194.15923920480617,6,8.651703272761205,0,0.0,0,0.0,0,0.0,0,0.0
1032,0,0.0,26,18.327721407582054,298,452.5468050439604,0,0.0,0,0.0,0,0.0,0,0.0
1033,0,0.0,110,80.86072674867091,282,749.837320921313,4,27.987382236967093,0,0.0,0,0.0,0,0.0
1034,0,0.0,258,182.07211004103334,354,696.4453163673564,0,0.0,0,0.0,0,0.0,0,0.0
1035,0,0.0,724,466.1693353843312,32,51.22480752320274,0,0.0,0,0.0,0,0.0,0,0.0
1036,0,0.0,500,394.10686025413355,112,128.47500385422276,0,0.0,0,0.0,0,0.0,0,0.0
1037,0,0.0,348,288.85172115328436,12,15.92896615109709,0,0.0,0,0.0,0,0.0,0,0.0
1038,0,0.0,370,327.29941740978495,26,30.870305359452527,0,0.0,0,0.0,0,0.0,0,0.0
1039,0,0.0,406,310.8038390580185,170,196.8625163925932,0,0.0,0,0.0,0,0.0,0,0.0
1040,0,0.0,312,218.43928854904942,12,14.91489473697593,0,0.0,0,0.0,0,0.0,0,0.0
1041,0,0.0,272,170.7075956673511,16,26.980895662761885,0,0.0,0,0.0,0,0.0,0,0.0
1042,0,0.0,260,226.8322495640371,136,221.97391561276777,0,0.0,0,0.0,0,0.0,0,0.0
1043,0,0.0,142,41.78516659164166,76,126.64734087993,88,992.8655872721988,54,1115.6661526033274,0,0.0,0,0.0
1044,0,0.0,130,43.711906749031826,368,642.0009367528468,0,0.0,4,77.3839382349982,2,145.03224000219853,0,0.0
1045,0,0.0,0,0.0,352,700.6170931463473,6,54.71182237419519,2,32.963504835658696,0,0.0,0,0.0
1046,0,0.0,14,9.02441053671678,244,526.5977467564062,66,607.6608036093612,0,0.0,0,0.0,0,0.0
1047,0,0.0,0,0.0,312,812.6274415178141,46,392.9396334178367,2,38.280158982108034,0,0.0,0,0.0
1048,0,0.0,24,19.41352824577156,238,649.1793505914112,26,182.66498369756766,0,0.0,0,0.0,0,0.0
1049,0,0.0,2,1.7521102913137927,502,847.2685157453666,0,0.0,0,0.0,0,0.0,0,0.0
1050,0,0.0,104,36.165332693362664,4,4.462634955092653,0,0.0,0,0.0,0,0.0,0,0.0
1051,0,0.0,534,348.01857056787344,6,7.663940766973502,0,0.0,0,0.0,0,0.0,0,0.0
1052,0,0.0,248,197.789405069938,4,5.267226639768878,0,0.0,0,0.0,0,0.0,0,0.0
1053,0,0.0,422,302.72100611905273,10,16.08707355882372,0,0.0,0,0.0,0,0.0,0,0.0
1054,0,0.0,500,184.97669591785152,68,104.82537383751593,6,73.65313459543901,0,0.0,2,64.338431178566,0,0.0
1055,2,0.0,462,308.5733817352956,4,5.325444554002983,0,0.0,0,0.0,0,0.0,0,0.0
1056,0,0.0,6,5.328619262569565,148,326.9792185514486,14,100.21874911353913,12,229.6438330056963,0,0.0,0,0.0
1057,0,0.0,80,64.7969347799944,208,352.86653537626694,0,0.0,0,0.0,0,0.0,0,0.0
1058,0,0.0,156,130.16889936646544,230,271.2841378701047,8,75.59674133375363,2,35.59653158012706,0,0.0,0,0.0
1059,4,0.277124930836352,932,188.91347638530075,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1060,0,0.0,1030,293.7312195008314,14,14.776528648739198,0,0.0,0,0.0,0,0.0,0,0.0
1061,0,0.0,502,255.67171955622118,2,2.1411374288395555,0,0.0,0,0.0,0,0.0,0,0.0
1062,0,0.0,426,211.16327348235686,84,137.06411934189032,10,114.37121027708999,20,436.6837908650359,0,0.0,0,0.0
1063,0,0.0,792,222.94258258978493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1064,0,0.0,176,157.8829338719392,184,287.9682931534569,0,0.0,0,0.0,0,0.0,0,0.0
1065,0,0.0,2,1.498008090190238,250,444.35693626334,0,0.0,0,0.0,0,0.0,0,0.0
1066,0,0.0,10,8.728597667462877,98,133.90475507889084,0,0.0,0,0.0,0,0.0,0,0.0
1067,0,0.0,88,74.8299832795007,164,207.64460615946018,0,0.0,0,0.0,0,0.0,0,0.0
